x,orb_pct,game_result,ft_rate,ts_pct,drb_pct,trb_pct,tov_pct,pace,date_game,stl_pct,game_season,pts,fg3a_per_fga_pct,game_location,off_rtg,efg_pct,def_rtg,blk_pct,team_id,ast_pct,fta_per_fga_pct
,25.6,L,.211,.560,74.4,50.0,13.5,102.5,2023-11-22,9.8,16,115,.356,@,112.2,.533,120.0,6.3,GSW,67.4,.322
,18.4,W,.235,.644,69.4,47.1,20.8,106.7,2023-11-24,6.6,17,118,.519,,110.6,.611,105.0,3.8,GSW,87.5,.296
,20.9,L,.313,.639,78.2,53.1,17.2,105.7,2023-11-28,5.7,18,123,.494,@,116.3,.584,117.3,12.8,GSW,62.5,.361
,26.3,W,.280,.627,71.2,52.2,8.6,93.0,2023-11-30,3.2,19,120,.476,,129.0,.591,122.5,6.3,GSW,73.2,.378
,14.6,L,.221,.580,87.8,51.2,13.4,101.8,2023-12-02,4.9,20,112,.500,@,110.0,.541,111.0,7.8,GSW,81.6,.279
,34.1,W,.326,.547,76.1,55.6,14.5,97.5,2023-12-06,4.1,21,110,.395,,112.8,.477,108.7,6.1,GSW,55.6,.384
,46.2,L,.183,.596,76.6,60.6,20.3,102.6,2023-12-08,2.6,22,136,.462,@,120.0,.563,121.8,2.9,GSW,59.2,.221
,27.7,L,.196,.558,84.4,55.4,12.6,103.8,2023-12-12,8.7,23,116,.500,@,111.7,.533,114.6,2.2,GSW,63.4,.293
,34.8,L,.185,.563,73.0,51.8,11.5,94.3,2023-12-14,8.5,24,113,.489,@,119.8,.522,128.3,4.1,GSW,55.0,.207
,31.7,W,.209,.621,67.4,50.0,12.3,97.7,2023-12-16,7.2,25,124,.352,,127.0,.577,122.9,10.0,GSW,65.9,.220
,28.2,W,.149,.619,78.0,53.8,12.8,96.9,2023-12-17,10.3,26,118,.437,@,121.7,.603,117.6,8.0,GSW,67.4,.218
,32.7,W,.110,.573,69.5,51.8,8.0,95.5,2023-12-19,3.8,27,132,.459,,125.2,.550,119.5,8.9,GSW,58.0,.128
,31.8,W,.175,.610,82.7,59.4,10.2,102.9,2023-12-22,4.9,28,129,.464,,125.4,.577,114.7,3.2,GSW,70.2,.206
,37.1,W,.241,.673,81.8,62.0,16.1,96.9,2023-12-23,8.3,29,126,.398,,130.1,.639,109.4,4.1,GSW,79.2,.289
,21.4,L,.230,.587,75.0,47.6,11.8,98.0,2023-12-25,7.1,30,114,.460,@,116.3,.540,122.5,6.3,GSW,57.5,.264
,26.1,L,.227,.515,75.6,49.4,11.6,97.1,2023-12-28,4.1,31,102,.375,,105.0,.466,117.3,11.7,GSW,73.0,.284
,30.2,L,.087,.561,83.8,52.2,9.2,100.1,2023-12-30,8.0,32,122,.466,,121.9,.549,131.9,6.3,GSW,68.1,.126
,26.5,W,.308,.642,62.8,46.8,11.3,96.7,2024-01-02,9.3,33,121,.449,,125.1,.622,118.9,10.7,GSW,54.8,.474
,26.5,L,.156,.654,68.6,47.8,9.3,94.0,2024-01-04,4.3,34,127,.400,,135.1,.628,138.3,5.1,GSW,71.4,.178
,18.9,W,.256,.608,79.2,52.9,17.0,101.5,2024-01-05,3.0,35,113,.463,,111.3,.561,107.4,9.3,GSW,63.2,.305
,29.4,L,.140,.553,75.7,48.9,9.4,98.1,2024-01-07,5.1,36,118,.460,,120.3,.520,135.6,6.6,GSW,66.7,.150
,29.2,L,.169,.542,69.0,47.8,14.9,98.5,2024-01-10,4.1,37,105,.438,,106.6,.506,143.2,7.4,GSW,61.5,.202
,30.2,W,.234,.653,83.8,55.0,4.5,97.3,2024-01-12,7.2,38,140,.500,@,143.9,.628,134.6,8.7,GSW,79.6,.319
,25.0,L,.092,.566,67.4,45.1,7.1,97.9,2024-01-13,5.1,39,118,.367,@,120.5,.556,131.8,6.3,GSW,48.9,.143
,18.4,L,.100,.567,77.6,51.7,16.8,103.0,2024-01-15,3.9,40,107,.344,@,103.9,.544,112.6,18.8,GSW,63.6,.111
,25.6,W,.176,.665,74.5,52.1,9.0,99.6,2024-01-24,6.0,41,134,.363,,134.5,.648,112.4,17.6,GSW,51.0,.242
,18.8,L,.209,.692,77.1,49.3,11.9,99.3,2024-01-25,7.0,42,133,.430,,133.9,.669,134.9,7.0,GSW,62.5,.267
,18.6,L,.092,.571,84.8,47.6,11.9,107.3,2024-01-27,8.5,43,144,.487,,111.0,.559,111.8,4.1,GSW,67.3,.134
,23.5,W,.215,.681,72.3,51.9,17.1,95.8,2024-01-30,6.3,44,119,.405,,124.2,.646,111.7,10.9,GSW,72.7,.241
,17.6,W,.217,.653,81.6,55.4,13.1,99.6,2024-02-02,7.0,45,121,.349,@,121.5,.620,101.4,19.5,GSW,69.6,.265
,25.5,L,.143,.555,72.9,50.0,10.4,104.5,2024-02-03,3.5,46,134,.500,@,116.1,.527,122.2,9.9,GSW,52.0,.179
,37.2,W,.204,.529,80.0,61.2,12.0,96.2,2024-02-05,7.3,47,109,.237,@,113.4,.484,101.9,17.0,GSW,55.8,.247
,29.3,W,.181,.612,78.4,56.5,11.1,103.3,2024-02-07,6.8,48,127,.404,@,123.0,.585,100.7,12.1,GSW,63.8,.234
,30.3,W,.108,.663,84.8,62.0,14.7,100.4,2024-02-08,7.0,49,131,.344,@,130.4,.651,108.5,14.0,GSW,63.5,.140
,28.3,W,.059,.534,81.3,55.3,11.7,103.3,2024-02-10,5.8,50,113,.406,,109.4,.530,108.4,3.3,GSW,73.3,.109
,25.5,W,.130,.600,81.3,53.7,10.8,105.9,2024-02-12,7.6,51,129,.440,@,121.8,.580,101.1,6.7,GSW,64.6,.170
,26.5,L,.126,.563,73.9,49.5,7.5,102.9,2024-02-14,6.8,52,125,.456,,121.5,.544,126.3,4.0,GSW,72.3,.175
,29.5,W,.239,.671,62.2,46.1,11.1,102.1,2024-02-15,7.8,53,140,.457,@,137.1,.641,134.2,13.6,GSW,85.7,.304
,32.6,W,.112,.566,76.7,53.9,7.4,99.0,2024-02-22,6.1,54,128,.383,,129.3,.542,111.2,7.5,GSW,64.0,.131
,30.2,W,.090,.519,75.5,55.2,19.1,97.6,2024-02-23,7.2,55,97,.472,,99.4,.500,86.1,14.3,GSW,73.7,.112
,25.0,L,.272,.549,72.1,48.3,15.3,96.1,2024-02-25,5.2,56,103,.420,,107.1,.500,123.8,5.4,GSW,77.1,.358
,23.1,W,.085,.622,76.1,51.8,16.1,105.9,2024-02-27,11.3,57,123,.489,@,116.2,.612,105.8,10.3,GSW,83.0,.117
,29.1,W,.082,.524,68.5,48.6,9.5,98.0,2024-02-29,8.2,58,110,.449,@,112.3,.520,101.0,8.9,GSW,59.1,.163
,29.4,W,.143,.566,78.8,54.4,11.7,102.9,2024-03-01,9.7,59,120,.449,@,116.6,.541,102.0,10.0,GSW,59.1,.184
,21.4,L,.098,.450,82.9,47.4,14.8,101.0,2024-03-03,2.0,60,88,.446,@,87.2,.429,138.7,6.4,GSW,66.7,.141
,21.1,W,.044,.664,87.5,58.1,14.5,101.7,2024-03-06,9.8,61,125,.429,,122.9,.665,88.5,26.0,GSW,72.5,.077
,28.3,L,.237,.558,83.3,54.5,9.1,103.0,2024-03-07,7.8,62,122,.433,,118.4,.510,121.3,3.9,GSW,70.5,.289
,19.6,L,.239,.561,71.4,44.3,10.6,100.1,2024-03-09,9.0,63,113,.341,,112.9,.523,125.9,13.2,GSW,63.4,.330
,21.3,W,.086,.570,72.9,47.4,12.5,99.7,2024-03-11,7.0,64,112,.290,@,112.3,.559,102.3,7.1,GSW,60.9,.129
,31.3,L,.174,.493,75.0,50.0,14.5,97.3,2024-03-13,9.2,65,99,.304,@,101.7,.451,112.0,5.5,GSW,51.4,.207
,31.1,W,.124,.618,79.5,53.6,6.3,97.0,2024-03-16,3.1,66,128,.351,@,132.0,.598,124.7,6.9,GSW,74.5,.155
,28.6,L,.159,.584,65.9,47.0,11.9,94.5,2024-03-18,7.4,67,112,.409,,118.5,.557,125.9,9.3,GSW,69.0,.205
,31.0,W,.020,.667,68.6,51.6,6.4,96.3,2024-03-20,6.2,68,137,.390,,142.3,.675,120.5,10.6,GSW,74.1,.060
,38.7,L,.104,.491,76.9,56.1,11.0,102.1,2024-03-22,5.9,69,111,.453,,108.8,.472,120.5,9.5,GSW,55.8,.151
,15.9,L,.235,.570,82.9,48.2,11.9,99.8,2024-03-24,8.0,70,110,.424,@,110.2,.529,114.3,6.8,GSW,60.5,.306
,20.0,W,.071,.632,76.6,52.4,11.8,92.6,2024-03-26,6.5,71,113,.447,@,122.0,.629,99.3,8.5,GSW,66.0,.118
,29.3,W,.122,.528,80.0,57.1,12.0,93.2,2024-03-27,5.4,72,101,.378,@,108.3,.500,99.8,9.4,GSW,65.0,.144
,27.5,W,.090,.619,76.5,54.9,12.3,92.8,2024-03-29,7.5,73,115,.360,@,124.0,.601,104.6,13.2,GSW,72.9,.101
,29.3,W,.120,.599,64.4,47.7,14.1,97.5,2024-03-31,15.4,74,117,.424,@,120.0,.576,115.9,6.5,GSW,75.6,.141
,24.4,W,.078,.559,83.7,55.3,15.4,98.3,2024-04-02,9.2,75,104,.356,,105.8,.539,101.7,8.2,GSW,70.7,.078
,41.4,W,.275,.731,72.1,59.7,18.8,95.7,2024-04-04,6.3,76,133,.438,@,138.9,.694,114.9,4.3,GSW,61.7,.313
,25.0,L,.129,.525,80.5,51.8,12.9,101.3,2024-04-05,11.9,77,106,.376,@,104.7,.505,106.7,10.0,GSW,65.9,.194
,32.4,W,.065,.623,85.7,61.8,14.5,95.6,2024-04-07,9.4,78,118,.380,,123.4,.609,115.1,16.7,GSW,65.3,.065
,11.8,W,.175,.751,79.2,51.2,14.4,100.6,2024-04-09,3.0,79,134,.513,@,133.2,.750,119.3,19.7,GSW,78.7,.263
,25.6,W,.208,.583,64.3,48.4,15.7,91.4,2024-04-11,8.7,80,100,.455,@,109.4,.545,100.6,20.6,GSW,66.7,.260
,25.0,L,.186,.572,89.4,58.2,14.4,99.0,2024-04-12,6.1,81,109,.395,,110.1,.541,115.1,9.6,GSW,67.5,.244
,26.1,W,.202,.591,68.2,46.7,8.0,99.6,2024-04-14,10.0,82,123,.457,,123.4,.553,116.4,10.9,GSW,77.8,.245
,28.3,W,.167,.587,65.2,45.5,9.8,102.1,2023-10-25,5.9,1,130,.500,@,127.4,.554,111.7,12.7,SAC,61.7,.196
,23.8,L,.213,.534,81.6,51.3,11.6,105.0,2023-10-27,9.5,2,114,.426,,108.6,.500,116.2,5.5,SAC,58.5,.309
,11.8,W,.163,.576,83.7,47.0,8.0,104.5,2023-10-29,5.2,3,132,.462,,114.5,.553,110.1,13.2,SAC,61.2,.231
,32.6,L,.205,.515,82.9,57.1,13.3,95.7,2023-11-01,8.4,4,101,.398,@,105.5,.472,106.6,8.0,SAC,66.7,.261
,15.7,L,.167,.482,77.8,44.8,10.6,94.3,2023-11-04,5.3,5,89,.488,@,94.3,.446,113.4,11.8,SAC,62.5,.226
,26.1,L,.136,.540,81.5,46.6,14.3,90.9,2023-11-06,5.5,6,97,.494,@,106.7,.531,134.1,4.5,SAC,61.1,.247
,34.1,W,.315,.572,83.3,58.1,16.6,98.1,2023-11-08,10.2,7,121,.416,,111.7,.522,108.9,9.2,SAC,78.0,.427
,32.7,W,.176,.524,87.8,57.8,15.2,101.0,2023-11-10,9.9,8,105,.516,,104.0,.489,97.0,15.8,SAC,73.7,.231
,24.2,W,.169,.712,67.4,48.7,9.7,92.9,2023-11-13,3.2,9,132,.506,,142.1,.711,129.2,7.1,SAC,65.3,.265
,23.4,W,.135,.604,82.9,51.1,13.4,106.4,2023-11-15,18.8,10,125,.458,@,117.4,.583,103.3,1.9,SAC,64.6,.177
,10.0,W,.224,.675,86.4,50.0,12.8,106.7,2023-11-17,9.4,11,129,.494,@,120.9,.647,112.4,3.6,SAC,67.4,.282
,32.6,W,.178,.650,75.6,54.5,11.6,96.4,2023-11-19,9.3,12,129,.444,@,133.8,.628,117.2,5.6,SAC,70.8,.233
,16.7,L,.184,.477,73.0,39.6,11.8,100.1,2023-11-20,4.0,13,93,.517,@,92.9,.443,128.9,7.8,SAC,81.8,.276
,10.3,L,.382,.613,72.3,44.2,14.9,99.8,2023-11-22,3.0,14,112,.579,@,112.2,.546,117.2,1.8,SAC,64.7,.461
,29.2,W,.090,.591,76.2,51.1,11.0,100.7,2023-11-24,7.0,15,124,.350,@,123.2,.575,110.2,8.2,SAC,51.0,.110
,21.8,W,.297,.566,79.1,46.9,8.4,105.7,2023-11-28,7.6,16,124,.484,,117.3,.533,116.3,16.7,SAC,61.0,.462
,31.0,L,.279,.595,81.0,56.0,12.5,98.0,2023-11-29,1.0,17,117,.477,,119.4,.541,133.7,1.5,SAC,55.0,.326
,19.1,W,.111,.582,82.6,50.5,9.4,107.1,2023-12-02,6.5,18,123,.343,,114.8,.566,109.2,6.8,SAC,68.8,.152
,27.5,L,.318,.588,67.5,47.5,12.3,97.3,2023-12-04,8.2,19,117,.482,,120.2,.529,130.5,3.6,SAC,76.3,.388
,31.9,W,.174,.565,81.4,55.6,11.4,95.3,2023-12-08,7.3,20,114,.424,@,119.6,.533,111.2,0.0,SAC,59.5,.217
,24.4,W,.106,.654,76.7,51.2,11.5,99.3,2023-12-11,4.0,21,131,.479,,132.0,.644,118.9,5.1,SAC,79.2,.149
,14.0,L,.198,.513,83.8,43.7,12.7,102.3,2023-12-12,7.8,22,99,.430,@,96.8,.477,116.3,3.6,SAC,75.0,.279
,28.2,W,.168,.614,69.2,51.6,14.0,106.8,2023-12-14,5.6,23,128,.474,,119.8,.589,115.2,6.1,SAC,68.1,.221
,22.2,W,.129,.682,80.4,54.9,16.4,98.5,2023-12-16,6.1,24,125,.529,,126.9,.671,105.5,4.1,SAC,78.3,.176
,20.9,W,.200,.642,86.8,51.9,5.9,105.1,2023-12-18,7.6,25,143,.430,,136.1,.615,124.7,10.6,SAC,66.0,.260
,25.0,L,.132,.588,64.1,42.5,6.5,94.6,2023-12-20,4.2,26,119,.484,,125.8,.588,152.2,16.0,SAC,67.4,.253
,18.9,W,.241,.635,66.7,45.1,12.9,98.1,2023-12-22,7.1,27,120,.458,,122.3,.602,107.0,11.1,SAC,72.7,.313
,18.2,L,.188,.520,82.1,48.2,10.5,95.7,2023-12-23,10.4,28,98,.388,,102.4,.482,114.9,3.7,SAC,62.2,.247
,26.8,L,.140,.565,64.4,46.5,10.7,97.5,2023-12-26,5.1,29,113,.452,@,115.9,.538,133.3,12.1,SAC,55.6,.172
,13.2,W,.090,.612,64.7,42.7,11.2,99.2,2023-12-29,9.1,30,117,.506,@,117.9,.612,110.9,5.9,SAC,76.1,.169
,21.4,W,.141,.618,98.0,63.4,11.6,100.8,2023-12-31,2.0,31,123,.359,@,122.0,.598,91.3,9.5,SAC,59.6,.185
,32.6,L,.109,.523,89.2,57.8,17.4,100.8,2024-01-02,7.9,32,104,.391,,103.2,.511,110.1,4.2,SAC,57.5,.185
,36.0,W,.200,.582,85.1,59.8,15.0,96.0,2024-01-03,7.8,33,138,.381,,118.9,.557,116.3,6.5,SAC,70.6,.295
,27.5,W,.100,.633,79.5,53.2,12.3,104.9,2024-01-05,3.8,34,135,.380,,128.6,.625,123.9,2.0,SAC,67.3,.150
,16.0,L,.099,.519,65.4,32.9,8.5,94.1,2024-01-07,9.6,35,100,.495,,106.2,.500,141.3,4.3,SAC,73.7,.132
,27.0,W,.106,.654,72.3,52.4,15.2,103.6,2024-01-09,7.7,36,131,.351,@,126.5,.644,106.2,12.5,SAC,72.2,.149
,33.3,W,.202,.620,83.0,59.6,9.2,93.4,2024-01-10,2.1,37,123,.393,@,131.7,.590,104.9,16.3,SAC,52.2,.258
,41.8,L,.221,.437,68.9,54.0,13.8,95.4,2024-01-12,6.3,38,93,.400,@,97.5,.379,117.4,6.9,SAC,62.5,.274
,20.0,L,.143,.624,90.5,54.0,7.3,102.2,2024-01-14,5.3,39,142,.390,@,125.9,.605,126.8,4.1,SAC,61.8,.190
,11.6,L,.076,.601,76.5,40.3,12.6,103.6,2024-01-16,6.8,40,117,.435,@,112.9,.598,114.8,8.3,SAC,73.9,.130
,21.1,L,.212,.611,88.2,52.8,10.0,101.6,2024-01-18,6.9,41,121,.435,,119.1,.606,124.1,10.7,SAC,61.4,.376
,21.3,W,.258,.582,75.9,50.5,7.9,101.3,2024-01-22,7.9,42,122,.409,,120.5,.527,105.7,3.8,SAC,51.2,.290
,22.9,W,.176,.674,81.3,50.7,9.1,99.3,2024-01-25,8.1,43,134,.527,@,134.9,.648,133.9,10.2,SAC,68.8,.209
,16.7,W,.288,.644,71.7,47.6,13.1,99.0,2024-01-27,4.0,44,120,.375,@,121.2,.606,116.2,19.2,SAC,62.8,.375
,28.2,W,.071,.583,81.6,58.0,17.7,95.0,2024-01-29,10.5,45,103,.452,@,108.4,.577,98.9,2.3,SAC,55.8,.119
,22.2,L,.129,.525,82.1,47.3,8.2,96.0,2024-01-31,6.3,46,106,.430,@,110.4,.505,119.8,5.4,SAC,63.4,.194
,22.5,W,.200,.650,78.4,49.4,14.2,108.2,2024-02-02,13.9,47,133,.378,@,122.9,.639,112.8,5.4,SAC,51.0,.311
,10.0,W,.286,.636,76.6,46.0,14.9,105.8,2024-02-03,11.3,48,123,.464,@,116.2,.589,108.7,1.8,SAC,78.6,.345
,20.0,L,.075,.560,85.7,47.1,10.9,98.6,2024-02-05,5.1,49,110,.473,@,111.5,.554,137.9,2.1,SAC,65.1,.129
,10.6,L,.158,.573,82.4,40.7,3.7,100.5,2024-02-07,7.0,50,120,.463,,119.4,.553,132.4,11.3,SAC,68.9,.232
,18.8,W,.184,.711,80.0,54.5,14.4,103.9,2024-02-09,10.6,51,135,.391,,130.0,.684,102.0,1.9,SAC,62.7,.207
,24.4,L,.100,.590,85.7,52.6,15.8,101.0,2024-02-11,4.9,52,113,.467,@,111.9,.578,125.7,8.6,SAC,72.7,.144
,31.9,L,.189,.592,83.3,56.2,11.0,103.0,2024-02-13,7.8,53,125,.326,@,121.4,.563,126.2,11.1,SAC,55.1,.253
,23.3,W,.169,.524,76.0,51.6,13.3,97.5,2024-02-14,7.2,54,102,.371,@,104.6,.489,100.5,7.9,SAC,53.8,.213
,18.4,W,.108,.640,76.1,50.0,9.2,100.3,2024-02-22,5.0,55,127,.355,,126.6,.629,121.6,8.2,SAC,55.8,.151
,32.6,W,.198,.611,73.0,51.3,9.0,93.8,2024-02-25,10.7,56,123,.407,@,131.1,.577,114.1,1.8,SAC,64.4,.242
,27.5,L,.082,.609,75.0,51.3,14.2,94.9,2024-02-26,10.5,57,110,.376,,115.9,.606,127.5,8.8,SAC,66.7,.141
,28.3,L,.084,.477,84.8,50.0,12.2,98.4,2024-02-28,8.1,58,96,.368,@,97.5,.463,118.9,9.8,SAC,73.7,.137
,28.0,W,.130,.561,79.5,50.6,6.7,92.4,2024-03-01,7.8,59,124,.290,@,121.6,.555,117.7,11.1,SAC,58.0,.240
,44.4,L,.174,.545,81.6,61.4,15.3,93.7,2024-03-04,6.4,60,109,.402,,116.3,.505,120.6,11.5,SAC,70.7,.196
,22.5,W,.103,.636,92.5,57.5,12.0,103.7,2024-03-06,7.7,61,130,.320,@,125.4,.619,115.8,4.1,SAC,59.3,.124
,33.3,W,.167,.596,78.0,55.4,10.6,102.6,2024-03-07,7.8,62,131,.314,,127.7,.559,125.7,5.2,SAC,59.6,.176
,16.3,L,.233,.541,86.0,51.2,11.9,100.0,2024-03-10,10.0,63,104,.372,,104.0,.488,111.9,9.1,SAC,61.5,.267
,15.0,W,.141,.651,81.8,53.7,8.3,99.7,2024-03-12,11.0,64,129,.435,,129.4,.630,94.3,2.3,SAC,69.4,.174
,22.5,W,.102,.643,83.3,53.7,13.0,95.2,2024-03-13,11.6,65,120,.466,,126.1,.631,112.4,4.3,SAC,65.2,.136
,20.8,L,.247,.472,75.6,44.7,11.1,95.4,2024-03-16,7.3,66,91,.435,,95.4,.412,102.7,10.6,SAC,73.3,.306
,30.6,W,.277,.560,74.6,54.6,15.0,97.9,2024-03-18,6.5,67,121,.372,,111.9,.505,102.7,16.7,SAC,71.4,.340
,47.4,W,.161,.609,76.1,63.1,13.7,95.3,2024-03-20,14.7,68,123,.430,@,129.1,.581,93.4,12.2,SAC,66.7,.194
,22.2,L,.198,.540,73.0,45.1,13.7,97.8,2024-03-21,12.3,69,102,.453,@,104.3,.494,111.5,12.5,SAC,56.8,.221
,14.0,W,.207,.566,75.0,46.2,6.8,95.5,2024-03-23,6.3,70,109,.460,@,114.1,.523,112.1,9.4,SAC,68.4,.241
,25.6,W,.256,.549,65.9,46.0,7.5,89.8,2024-03-25,6.7,71,108,.442,,120.3,.500,106.9,12.5,SAC,65.8,.326
,20.0,L,.167,.488,86.1,46.2,12.5,100.0,2024-03-26,6.0,72,96,.333,,96.0,.450,132.0,9.4,SAC,77.1,.211
,21.7,L,.087,.529,85.4,51.7,10.2,93.4,2024-03-29,9.6,73,103,.348,,110.3,.516,114.6,2.6,SAC,60.0,.130
,37.1,W,.202,.675,73.8,57.1,13.7,92.6,2024-03-31,8.6,74,127,.476,,137.2,.655,114.5,14.3,SAC,75.6,.274
,40.8,W,.207,.529,80.0,59.6,8.8,91.0,2024-04-02,11.0,75,109,.457,,119.8,.489,104.4,12.2,SAC,74.4,.272
,23.1,L,.081,.597,74.3,47.3,14.9,95.3,2024-04-04,6.3,76,109,.488,@,114.4,.593,125.9,5.8,SAC,61.9,.140
,27.8,L,.071,.477,76.5,51.4,6.3,92.2,2024-04-05,4.3,77,100,.515,@,108.4,.470,109.5,6.7,SAC,55.3,.131
,22.0,W,.128,.529,86.0,54.0,8.2,98.2,2024-04-07,8.1,78,107,.511,@,108.9,.505,78.4,21.4,SAC,77.5,.170
,36.8,L,.198,.489,85.4,57.1,13.7,99.3,2024-04-09,8.1,79,105,.604,@,105.8,.448,112.8,8.0,SAC,69.7,.271
,12.5,L,.179,.663,84.4,44.4,13.1,100.5,2024-04-11,7.0,80,123,.452,,122.4,.643,134.4,0.0,SAC,56.5,.238
,20.5,L,.143,.551,81.3,46.1,6.7,93.5,2024-04-12,12.8,81,107,.418,,114.4,.516,115.5,2.3,SAC,65.0,.154
,29.5,W,.253,.612,62.3,48.6,12.4,96.8,2024-04-14,11.4,82,121,.391,,125.0,.569,84.7,11.3,SAC,67.4,.310
,16.3,L,.176,.521,72.5,41.6,11.5,102.1,2023-10-25,7.8,1,104,.473,,101.8,.484,108.7,13.2,MEM,60.5,.220
,27.7,L,.235,.544,85.4,54.5,18.0,104.1,2023-10-27,12.5,2,104,.388,,99.9,.494,103.7,13.7,MEM,59.5,.282
,15.0,L,.099,.558,78.0,50.0,15.9,102.8,2023-10-28,6.8,3,106,.516,@,103.1,.533,109.9,17.0,MEM,69.2,.099
,19.2,L,.130,.546,85.0,47.8,10.6,101.8,2023-10-30,8.8,4,110,.402,,108.1,.533,122.8,10.8,MEM,52.4,.217
,25.9,L,.260,.495,73.7,45.7,12.7,107.1,2023-11-01,11.2,5,109,.563,@,101.8,.438,124.2,15.9,MEM,71.4,.333
,16.7,L,.094,.555,73.2,49.0,14.3,98.5,2023-11-03,7.4,6,113,.365,@,103.9,.542,105.7,15.6,MEM,61.7,.135
,24.4,W,.101,.591,70.9,51.0,15.2,98.3,2023-11-05,6.1,7,112,.360,@,113.9,.579,101.7,14.0,MEM,60.0,.146
,27.1,L,.233,.498,73.5,46.3,12.0,98.1,2023-11-08,10.2,8,102,.411,,104.0,.450,110.1,8.2,MEM,57.1,.311
,31.8,L,.099,.567,74.2,49.3,9.3,98.7,2023-11-10,5.1,9,121,.475,,122.6,.550,128.7,12.8,MEM,50.0,.129
,25.0,W,.205,.533,78.9,50.0,14.0,99.7,2023-11-12,7.0,10,105,.466,@,105.3,.494,101.3,11.8,MEM,67.6,.273
,22.8,L,.085,.481,66.7,37.9,7.5,100.5,2023-11-14,8.0,11,107,.500,@,106.5,.462,133.4,19.6,MEM,71.8,.113
,30.0,W,.337,.589,73.3,52.9,12.1,97.3,2023-11-18,7.2,12,120,.384,@,123.3,.529,111.0,7.0,MEM,57.5,.419
,28.0,L,.095,.503,75.7,48.3,10.0,92.8,2023-11-19,7.5,13,100,.463,,107.7,.479,109.9,10.9,MEM,75.7,.105
,17.3,L,.366,.467,86.0,48.4,8.5,97.0,2023-11-22,3.1,14,91,.390,@,93.8,.372,114.4,14.3,MEM,63.0,.427
,15.0,L,.075,.527,80.6,46.1,15.1,92.3,2023-11-24,6.5,15,89,.413,,96.4,.519,119.2,4.4,MEM,59.5,.125
,23.4,L,.216,.486,80.0,45.5,12.3,98.7,2023-11-26,4.1,16,97,.420,,98.3,.443,120.6,8.5,MEM,70.6,.307
,30.8,W,.069,.580,76.5,56.7,15.8,95.7,2023-11-29,9.4,17,105,.448,,109.7,.569,95.1,19.6,MEM,60.5,.092
,31.0,W,.100,.569,75.0,55.3,13.7,95.5,2023-12-01,8.4,18,108,.378,@,113.1,.550,98.4,22.6,MEM,61.4,.122
,20.0,L,.256,.564,72.7,47.6,15.0,103.0,2023-12-02,8.7,19,109,.360,@,105.8,.506,112.6,14.0,MEM,35.9,.279
,20.9,W,.121,.597,82.2,52.3,12.6,101.4,2023-12-06,9.9,20,116,.286,@,114.4,.577,100.6,14.3,MEM,55.3,.154
,17.0,L,.163,.546,57.1,34.1,9.6,92.9,2023-12-08,7.5,21,103,.407,,110.8,.517,136.6,8.0,MEM,64.9,.221
,23.3,L,.146,.588,73.7,46.9,15.8,100.0,2023-12-11,9.0,22,113,.494,,113.0,.562,120.0,10.9,MEM,63.4,.180
,10.4,L,.293,.536,69.4,40.2,10.2,102.9,2023-12-13,6.8,23,104,.463,@,101.1,.488,113.7,7.4,MEM,71.4,.415
,26.5,L,.120,.487,70.0,48.5,15.4,97.1,2023-12-15,4.1,24,96,.435,,98.9,.462,106.1,13.6,MEM,51.4,.163
,14.0,L,.212,.515,79.2,45.9,18.9,104.6,2023-12-18,5.7,25,97,.635,@,92.7,.465,110.9,5.4,MEM,83.3,.247
,31.7,W,.280,.607,72.5,51.9,16.0,95.0,2023-12-19,5.3,26,115,.378,@,121.0,.561,118.9,11.7,MEM,46.3,.354
,22.9,W,.167,.622,73.3,51.3,17.7,99.5,2023-12-21,8.0,27,116,.417,,116.6,.607,103.6,18.4,MEM,62.8,.250
,34.9,W,.144,.586,73.5,55.4,10.1,100.4,2023-12-23,6.0,28,125,.340,@,124.5,.572,118.5,13.2,MEM,58.0,.227
,18.2,W,.300,.557,80.8,52.1,14.7,101.8,2023-12-26,8.9,29,116,.511,@,103.2,.494,102.3,25.8,MEM,61.5,.356
,21.2,L,.202,.525,67.6,40.4,9.9,98.8,2023-12-28,8.1,30,105,.393,@,106.3,.489,143.7,9.1,MEM,62.2,.281
,6.5,L,.195,.553,73.2,37.9,11.1,103.0,2023-12-29,9.7,31,106,.460,@,102.9,.511,113.6,8.3,MEM,76.3,.230
,2.0,L,.244,.488,78.6,36.6,7.8,100.8,2023-12-31,4.0,32,92,.488,,91.3,.439,122.0,1.7,MEM,66.7,.341
,19.0,W,.250,.582,86.4,53.5,14.2,99.6,2024-01-02,5.0,33,106,.475,,106.4,.538,98.4,14.8,MEM,64.9,.313
,18.8,L,.170,.542,82.9,48.3,8.9,100.3,2024-01-03,7.0,34,111,.447,,110.7,.505,115.7,8.5,MEM,62.5,.202
,18.2,W,.195,.699,82.6,55.7,17.3,101.7,2024-01-05,7.9,35,127,.549,@,124.9,.677,111.1,7.0,MEM,75.0,.244
,30.6,W,.186,.562,70.9,51.9,14.3,106.1,2024-01-07,6.6,36,121,.505,@,114.0,.531,108.3,10.8,MEM,67.4,.247
,41.9,W,.198,.599,81.8,62.1,14.5,96.1,2024-01-09,7.3,37,120,.407,@,124.9,.560,107.2,5.5,MEM,61.4,.231
